,stu_ori,stu_now,update_iter
4200,"[0.2658112645149231, 0.24309781193733215]","[0.26596635580062866, 0.2430695742368698]",2
4201,"[0.16679513454437256, 0.1906377077102661]","[0.16689880192279816, 0.19054017961025238]",2
4202,"[0.16355039179325104, 0.20932602882385254, 0.26770472526550293, 0.24162030220031738]","[0.16358627378940582, 0.2097342610359192, 0.26754987239837646, 0.24145561456680298]",4
4203,[0.19187484681606293],[0.19182617962360382],1
4204,[0.2812075614929199],[0.28092867136001587],1
4205,[0.25852781534194946],[0.257954865694046],1
4206,[0.2501067519187927],[0.2501065135002136],1
4207,[0.24812674522399902],[0.24769338965415955],1
4208,[0.21257054805755615],[0.212514728307724],1
4209,[0.2554745674133301],[0.2552521526813507],1
4210,[0.28724774718284607],[0.2871423065662384],1
4211,[0.24497036635875702],[0.24490238726139069],1
4212,"[0.20037692785263062, 0.27281486988067627, 0.24688376486301422, 0.19803592562675476]","[0.20161598920822144, 0.2730412185192108, 0.24609969556331635, 0.19761072099208832]",4
4213,[0.26454395055770874],[0.2636634409427643],1
4214,[0.2751220464706421],[0.27418169379234314],1
4215,[0.2853092551231384],[0.284462034702301],1
4216,[0.23747096955776215],[0.23688876628875732],1
4217,[0.218253955245018],[0.21777349710464478],1
4218,[0.21023905277252197],[0.2099035531282425],1
4219,[0.246011421084404],[0.24590568244457245],1
4220,[0.23591212928295135],[0.23541229963302612],1
4221,"[0.2702575623989105, 0.2172481268644333, 0.22909513115882874]","[0.270143061876297, 0.21732626855373383, 0.22871749103069305]",3
4222,[0.2573549151420593],[0.25683924555778503],1
4223,[0.3003620207309723],[0.2998921871185303],1
4224,[0.22014698386192322],[0.21990332007408142],1
4225,[0.276400625705719],[0.2760586440563202],1
4226,"[0.23635929822921753, 0.2631232738494873, 0.21015997231006622, 0.2364729791879654]","[0.23579895496368408, 0.2650012671947479, 0.21039661765098572, 0.23643499612808228]",4
4227,[0.27951353788375854],[0.27924004197120667],1
4228,[0.2607632875442505],[0.26010000705718994],1
4229,[0.23062525689601898],[0.23038868606090546],1
4230,"[0.2664225399494171, 0.28333374857902527, 0.23363669216632843]","[0.2667273283004761, 0.28324249386787415, 0.2335050404071808]",3
4231,[0.24616529047489166],[0.2461601346731186],1
4232,"[0.2380930781364441, 0.2788671851158142]","[0.23768776655197144, 0.2782677114009857]",2
4233,[0.25258591771125793],[0.2524072825908661],1
4234,"[0.2671898603439331, 0.2779677212238312]","[0.26733046770095825, 0.27788105607032776]",2
4235,[0.22430911660194397],[0.22382418811321259],1
4236,[0.18344716727733612],[0.1829407513141632],1
4237,"[0.24237139523029327, 0.20012399554252625]","[0.24229218065738678, 0.19984427094459534]",2
4238,[0.3051168918609619],[0.304846853017807],1
4239,[0.2799513638019562],[0.2798956036567688],1
4240,[0.2594427764415741],[0.2592674791812897],1
4241,[0.3101767301559448],[0.30964672565460205],1
4242,"[0.2049727439880371, 0.223901629447937]","[0.2049683779478073, 0.22379682958126068]",2
4243,[0.24214807152748108],[0.2419736683368683],1
4244,"[0.20469053089618683, 0.26553693413734436, 0.28202828764915466, 0.2516688406467438]","[0.20530040562152863, 0.26557251811027527, 0.2818371653556824, 0.25155237317085266]",4
4245,[0.263937383890152],[0.2637494206428528],1
4246,"[0.2840074300765991, 0.19452765583992004]","[0.2839992344379425, 0.19442646205425262]",2
4247,[0.23149828612804413],[0.23144520819187164],1
4248,"[0.26443958282470703, 0.19355960190296173, 0.25288861989974976]","[0.2639986574649811, 0.193143829703331, 0.2524834871292114]",3
4249,[0.2765214145183563],[0.2754681706428528],1
4250,[0.19999586045742035],[0.19910910725593567],1
4251,[0.24204374849796295],[0.24090851843357086],1
4252,[0.22867697477340698],[0.2278548628091812],1
4253,[0.2022617757320404],[0.20146022737026215],1
4254,[0.2914443612098694],[0.2910604476928711],1
4255,[0.2918633222579956],[0.2913026213645935],1
4256,[0.20760177075862885],[0.20710444450378418],1
4257,[0.19958429038524628],[0.19915057718753815],1
4258,[0.2384660392999649],[0.2380623072385788],1
4259,[0.2197742760181427],[0.21945080161094666],1
4260,[0.15064659714698792],[0.15047812461853027],1
4261,[0.18443115055561066],[0.18439307808876038],1
4262,[0.21238690614700317],[0.21223634481430054],1
4263,"[0.232327401638031, 0.16444294154644012]","[0.23268607258796692, 0.16381661593914032]",2
4264,[0.28955787420272827],[0.28891634941101074],1
4265,[0.18484744429588318],[0.18473222851753235],1
4266,[0.17526765167713165],[0.1748628318309784],1
4267,[0.259991317987442],[0.2599543035030365],1
4268,[0.23413777351379395],[0.23362194001674652],1
4269,[0.22450442612171173],[0.22442489862442017],1
4270,[0.2536638081073761],[0.25309237837791443],1
4271,"[0.2611348628997803, 0.24315784871578217]","[0.2613430917263031, 0.24289624392986298]",2
4272,"[0.2621975541114807, 0.264138400554657]","[0.2624630928039551, 0.2640787363052368]",2
4273,"[0.20563577115535736, 0.23794662952423096]","[0.2060297578573227, 0.2379033863544464]",2
4274,"[0.24947673082351685, 0.22280314564704895, 0.2971033453941345, 0.22561872005462646]","[0.25039660930633545, 0.22328324615955353, 0.29645833373069763, 0.2246258556842804]",4
4275,[0.23669356107711792],[0.2358650118112564],1
4276,[0.20325955748558044],[0.20271934568881989],1
4277,[0.23378899693489075],[0.23312754929065704],1
4278,[0.237004354596138],[0.2361975908279419],1
4279,[0.2773769199848175],[0.27654707431793213],1
4280,[0.23201127350330353],[0.23180139064788818],1
4281,[0.20541195571422577],[0.20516596734523773],1
4282,"[0.21328012645244598, 0.23203440010547638]","[0.21336202323436737, 0.2318626046180725]",2
4283,[0.2797698378562927],[0.27905842661857605],1
4284,"[0.24057844281196594, 0.27536651492118835, 0.29806381464004517, 0.21898145973682404]","[0.24229684472084045, 0.27547258138656616, 0.2979547679424286, 0.21864065527915955]",4
4285,[0.284259557723999],[0.28360241651535034],1
4286,[0.29018768668174744],[0.28973332047462463],1
4287,[0.2715424597263336],[0.27132344245910645],1
4288,[0.2511766254901886],[0.25102096796035767],1
4289,[0.24975760281085968],[0.24875853955745697],1
4290,[0.22421103715896606],[0.22361627221107483],1
4291,"[0.24203765392303467, 0.24326582252979279]","[0.24218618869781494, 0.2423837035894394]",2
4292,[0.2246469110250473],[0.22414280474185944],1
4293,"[0.20277218520641327, 0.21333177387714386]","[0.20385734736919403, 0.2122441679239273]",2
4294,[0.21947474777698517],[0.21908524632453918],1
4295,[0.20883625745773315],[0.20835769176483154],1
4296,[0.2074444442987442],[0.2070312201976776],1
4297,"[0.23093010485172272, 0.21559980511665344, 0.17762672901153564, 0.199526846408844]","[0.23132868111133575, 0.21590210497379303, 0.17733272910118103, 0.19950039684772491]",4
4298,"[0.3076258599758148, 0.22874833643436432, 0.2670804560184479, 0.21523502469062805]","[0.30947941541671753, 0.22936764359474182, 0.26646459102630615, 0.2150532752275467]",4
4299,"[0.24557135999202728, 0.19092947244644165]","[0.2455691397190094, 0.19093643128871918]",2
4300,"[0.23025065660476685, 0.2546704411506653, 0.29231372475624084]","[0.23092788457870483, 0.254171222448349, 0.29190489649772644]",3
4301,[0.25348445773124695],[0.2532925009727478],1
4302,"[0.27256086468696594, 0.20361754298210144]","[0.27400439977645874, 0.20293891429901123]",2
4303,"[0.2504405081272125, 0.2499544620513916, 0.26068687438964844, 0.23127515614032745]","[0.25205889344215393, 0.24938540160655975, 0.26085415482521057, 0.2306884378194809]",4
4304,[0.2072513997554779],[0.20682266354560852],1
4305,[0.2688158452510834],[0.2684915363788605],1
4306,[0.24870923161506653],[0.24858102202415466],1
4307,[0.2727683484554291],[0.2726096212863922],1
4308,[0.32264244556427],[0.32244277000427246],1
4309,[0.2313184291124344],[0.23119080066680908],1
4310,[0.26390188932418823],[0.2638108432292938],1
4311,[0.22436393797397614],[0.22389227151870728],1
4312,[0.2912149727344513],[0.29087650775909424],1
4313,[0.17502965033054352],[0.17501313984394073],1
4314,[0.2712312936782837],[0.2710258960723877],1
4315,[0.24245978891849518],[0.2424277514219284],1
4316,"[0.2507224977016449, 0.3004073202610016]","[0.25076204538345337, 0.30003321170806885]",2
4317,[0.2611151933670044],[0.26092609763145447],1
4318,[0.20734500885009766],[0.20666354894638062],1
4319,"[0.2393529862165451, 0.20971481502056122]","[0.24213165044784546, 0.20887233316898346]",2
4320,[0.24357903003692627],[0.24328932166099548],1
4321,"[0.2624160647392273, 0.1930907964706421]","[0.26247668266296387, 0.19297124445438385]",2
4322,[0.31267446279525757],[0.31261929869651794],1
4323,[0.27508389949798584],[0.27506524324417114],1
4324,[0.26957792043685913],[0.26929137110710144],1
4325,"[0.2699103057384491, 0.2756146490573883, 0.23339973390102386]","[0.27071693539619446, 0.27520617842674255, 0.2333081066608429]",3
4326,[0.1672355830669403],[0.16721133887767792],1
4327,[0.2917994260787964],[0.29149410128593445],1
4328,"[0.19620724022388458, 0.2275790572166443]","[0.19693037867546082, 0.2274780124425888]",2
4329,[0.252177357673645],[0.25195759534835815],1
4330,[0.2089550495147705],[0.20843039453029633],1
4331,[0.19923967123031616],[0.19883327186107635],1
4332,[0.275698721408844],[0.27543917298316956],1
4333,[0.21082977950572968],[0.21050508320331573],1
4334,"[0.20018041133880615, 0.23093661665916443]","[0.20081262290477753, 0.23072758316993713]",2
4335,[0.24721737205982208],[0.2469606101512909],1
4336,[0.22245731949806213],[0.22209151089191437],1
4337,"[0.24059273302555084, 0.32766446471214294]","[0.2408631294965744, 0.32755711674690247]",2
4338,"[0.2838692367076874, 0.24115899205207825]","[0.28380051255226135, 0.24029825627803802]",2
4339,[0.18675805628299713],[0.18671253323554993],1
4340,[0.25371742248535156],[0.25364986062049866],1
4341,[0.23817908763885498],[0.23792177438735962],1
4342,[0.19455745816230774],[0.19404441118240356],1
4343,[0.272504985332489],[0.27222520112991333],1
4344,[0.212116077542305],[0.21199528872966766],1
4345,[0.2490074187517166],[0.24882639944553375],1
4346,[0.2582556903362274],[0.25813451409339905],1
4347,[0.24929092824459076],[0.24913418292999268],1
4348,[0.22722887992858887],[0.22710345685482025],1
4349,[0.2417333573102951],[0.24157141149044037],1
4350,[0.26437684893608093],[0.2641746699810028],1
4351,[0.26717236638069153],[0.26690152287483215],1
4352,[0.23871397972106934],[0.2385132610797882],1
4353,"[0.25536367297172546, 0.2579246461391449]","[0.2555845081806183, 0.25778818130493164]",2
4354,[0.23502255976200104],[0.23449109494686127],1
4355,[0.24258700013160706],[0.24246752262115479],1
4356,[0.25857606530189514],[0.257646381855011],1
4357,[0.25110363960266113],[0.2504841089248657],1
4358,[0.19398197531700134],[0.19330525398254395],1
4359,[0.2704394459724426],[0.26979878544807434],1
4360,[0.18266670405864716],[0.18216602504253387],1
4361,[0.27803149819374084],[0.27679088711738586],1
4362,[0.23663504421710968],[0.23651036620140076],1
4363,[0.2636754512786865],[0.2629911005496979],1
4364,[0.2613871693611145],[0.2593592405319214],1
4365,"[0.25403741002082825, 0.2142731249332428, 0.22147534787654877]","[0.25397789478302, 0.21421876549720764, 0.2215132713317871]",3
4366,"[0.2580006718635559, 0.2059357613325119, 0.18901273608207703, 0.2862733006477356]","[0.2582686245441437, 0.20593175292015076, 0.18884815275669098, 0.28632432222366333]",4
4367,[0.2403079867362976],[0.2401103526353836],1
4368,[0.32395634055137634],[0.3235167860984802],1
4369,[0.2324635535478592],[0.2321515828371048],1
4370,[0.2664068341255188],[0.2658122777938843],1
4371,[0.2790253758430481],[0.27854079008102417],1
4372,[0.2321980744600296],[0.23139402270317078],1
4373,[0.23554959893226624],[0.23545607924461365],1
4374,[0.26385748386383057],[0.2637149691581726],1
4375,[0.2268737256526947],[0.2266983687877655],1
4376,"[0.26793161034584045, 0.2316993623971939]","[0.2687326669692993, 0.23147283494472504]",2
4377,[0.23399513959884644],[0.2337309718132019],1
4378,"[0.2573591470718384, 0.3411324918270111, 0.23697233200073242, 0.2989441752433777]","[0.25843438506126404, 0.3419135808944702, 0.23669832944869995, 0.2987261414527893]",4
4379,[0.20016831159591675],[0.20006707310676575],1
4380,[0.30005574226379395],[0.2998678386211395],1
4381,[0.238288015127182],[0.23819127678871155],1
4382,[0.22402112185955048],[0.2231302112340927],1
4383,[0.2923963665962219],[0.2920069992542267],1
4384,[0.24610155820846558],[0.2457013577222824],1
4385,[0.3297833204269409],[0.3290257453918457],1
4386,[0.23832546174526215],[0.23806293308734894],1
4387,[0.2782925069332123],[0.27759507298469543],1
4388,[0.21950529515743256],[0.21904988586902618],1
4389,[0.2722844183444977],[0.27208057045936584],1
4390,[0.17114073038101196],[0.17099595069885254],1
4391,[0.24294206500053406],[0.24264204502105713],1
4392,"[0.1930176168680191, 0.2324126660823822]","[0.1936304122209549, 0.2322395145893097]",2
4393,[0.2148837000131607],[0.2146913856267929],1
4394,[0.19265836477279663],[0.1924988180398941],1
4395,[0.2471701204776764],[0.24547019600868225],1
4396,"[0.18330468237400055, 0.23920299112796783, 0.22195152938365936, 0.27704527974128723]","[0.18508486449718475, 0.23911049962043762, 0.2221999615430832, 0.27660486102104187]",4
4397,[0.2854602038860321],[0.28513598442077637],1
4398,[0.2193421572446823],[0.2186361402273178],1
4399,[0.19905680418014526],[0.19866329431533813],1
4400,[0.23918306827545166],[0.23875075578689575],1
4401,[0.21248969435691833],[0.21239888668060303],1
4402,"[0.20915372669696808, 0.19485825300216675]","[0.2091280072927475, 0.19479936361312866]",2
4403,[0.18665790557861328],[0.18634770810604095],1
4404,[0.3012135624885559],[0.30079418420791626],1
4405,[0.21741536259651184],[0.21699616312980652],1
4406,[0.22718679904937744],[0.22705650329589844],1
4407,[0.29949691891670227],[0.2989844083786011],1
4408,[0.20097516477108002],[0.20062507688999176],1
4409,[0.2496182918548584],[0.2489730566740036],1
4410,[0.22471190989017487],[0.22460642457008362],1
4411,"[0.20427708327770233, 0.24446915090084076, 0.20205366611480713, 0.2046186923980713]","[0.2054370939731598, 0.2453438937664032, 0.20195889472961426, 0.20445244014263153]",4
4412,[0.22983086109161377],[0.22783273458480835],1
4413,[0.2503243088722229],[0.24898231029510498],1
4414,[0.25578662753105164],[0.254915326833725],1
4415,[0.22275125980377197],[0.22137972712516785],1
4416,[0.2756296694278717],[0.27521803975105286],1
4417,[0.23055501282215118],[0.22997233271598816],1
4418,[0.1936134248971939],[0.1930438131093979],1
4419,[0.20288056135177612],[0.2028060108423233],1
4420,[0.2502908706665039],[0.25018906593322754],1
4421,"[0.18486136198043823, 0.2665131688117981, 0.26842090487480164, 0.27248120307922363]","[0.18408986926078796, 0.26584604382514954, 0.26889708638191223, 0.2717026472091675]",4
4422,[0.2267449051141739],[0.22591669857501984],1
4423,[0.29790571331977844],[0.29762783646583557],1
4424,[0.1756773293018341],[0.17435327172279358],1
4425,[0.21858875453472137],[0.21740218997001648],1
4426,[0.15892456471920013],[0.15781475603580475],1
4427,[0.18405912816524506],[0.18314394354820251],1
4428,[0.256428986787796],[0.2558475434780121],1
4429,[0.24138720333576202],[0.2410506010055542],1
4430,[0.23304757475852966],[0.23260535299777985],1
4431,[0.20953665673732758],[0.20912739634513855],1
4432,[0.21796779334545135],[0.2178059220314026],1
4433,[0.2664153277873993],[0.2661232054233551],1
4434,[0.18191824853420258],[0.18178477883338928],1
4435,[0.1918785125017166],[0.19179214537143707],1
4436,"[0.27641016244888306, 0.19613908231258392]","[0.2763860523700714, 0.19676266610622406]",2
4437,[0.21878455579280853],[0.2187420129776001],1
4438,[0.2566690146923065],[0.2564394474029541],1
4439,[0.20094351470470428],[0.20072336494922638],1
4440,[0.19419533014297485],[0.19397301971912384],1
4441,[0.31537744402885437],[0.3148222267627716],1
4442,"[0.18206900358200073, 0.24165765941143036, 0.20236699283123016]","[0.18317784368991852, 0.24154138565063477, 0.20215794444084167]",3
4443,[0.21156197786331177],[0.21148958802223206],1
4444,[0.21460889279842377],[0.21337969601154327],1
4445,"[0.20568017661571503, 0.2582806646823883]","[0.20629967749118805, 0.2581881880760193]",2
4446,"[0.25817328691482544, 0.26612740755081177, 0.2101898342370987]","[0.2586400806903839, 0.2660615146160126, 0.21013033390045166]",3
4447,"[0.26919981837272644, 0.20444688200950623]","[0.2686493992805481, 0.2041042298078537]",2
4448,[0.22682970762252808],[0.22641928493976593],1
4449,[0.19869281351566315],[0.1986733376979828],1
4450,[0.21703176200389862],[0.2168295979499817],1
4451,"[0.30398106575012207, 0.28949326276779175]","[0.30453479290008545, 0.28938665986061096]",2
4452,"[0.21931181848049164, 0.1672179102897644]","[0.219286248087883, 0.16728423535823822]",2
4453,[0.2819085419178009],[0.2817193865776062],1
4454,[0.24086548388004303],[0.2408035546541214],1
4455,[0.28295978903770447],[0.28264766931533813],1
4456,[0.20265088975429535],[0.20225828886032104],1
4457,[0.2650604546070099],[0.2648508846759796],1
4458,[0.20915597677230835],[0.2091311514377594],1
4459,"[0.2470114380121231, 0.23288612067699432]","[0.2471175193786621, 0.23281247913837433]",2
